nil	*global_alloc@_ZNSt8ios_base4InitC1Ev	nil	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:__cxx_global_var_init:0:0:@_ZNSt8ios_base4InitC1Ev
nil	*global_alloc@_ZNSt8ios_base4InitC1Ev	[<<startup-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:__cxx_global_var_init:0:0:@_ZNSt8ios_base4InitC1Ev
nil	*global_alloc@__cxa_atexit	nil	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:__cxx_global_var_init:1:0:@__cxa_atexit
nil	*global_alloc@__cxa_atexit	[<<startup-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:__cxx_global_var_init:1:0:@__cxa_atexit
nil	*global_alloc@_ZN4numaIiLi3E13NumaAllocatorvEnwEm	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:main:5:0:@_ZN4numaIiLi3E13NumaAllocatorvEnwEm
nil	*global_alloc@_ZN4numaI8MyVectorLi3E13NumaAllocatorvEnwEm	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:main:9:0:@_ZN4numaI8MyVectorLi3E13NumaAllocatorvEnwEm
nil	*global_alloc@_Znwm	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:main:13:0:@_Znwm
nil	*global_alloc@_ZdlPv	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:main:23:0:@_ZdlPv
nil	*global_alloc@_ZdlPv	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:main:30:0:@_ZdlPv
nil	*global_alloc@_ZdlPv	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:main:37:0:@_ZdlPv
nil	*global_alloc@_ZN13NumaAllocatorIiLi3EEC2Ev	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN4numaIiLi3E13NumaAllocatorvEnwEm:3:0:@_ZN13NumaAllocatorIiLi3EEC2Ev
nil	*global_alloc@_ZN13NumaAllocatorIiLi3EE8allocateEm	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN4numaIiLi3E13NumaAllocatorvEnwEm:5:0:@_ZN13NumaAllocatorIiLi3EE8allocateEm
nil	*global_alloc@_ZN13NumaAllocatorI8MyVectorLi3EEC2Ev	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN4numaI8MyVectorLi3E13NumaAllocatorvEnwEm:3:0:@_ZN13NumaAllocatorI8MyVectorLi3EEC2Ev
nil	*global_alloc@_ZN13NumaAllocatorI8MyVectorLi3EE8allocateEm	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN4numaI8MyVectorLi3E13NumaAllocatorvEnwEm:5:0:@_ZN13NumaAllocatorI8MyVectorLi3EE8allocateEm
nil	*global_alloc@_ZN4numaIPiLi3E13NumaAllocatorvEC2Ev	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN4numaI8MyVectorLi3E13NumaAllocatorvEC2Eii:12:0:@_ZN4numaIPiLi3E13NumaAllocatorvEC2Ev
nil	*global_alloc@_ZN4numaIPiLi3E13NumaAllocatorvEcvRS0_Ev	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN4numaI8MyVectorLi3E13NumaAllocatorvEC2Eii:14:0:@_ZN4numaIPiLi3E13NumaAllocatorvEcvRS0_Ev
nil	*global_alloc@_ZN4numaIPiLi3E13NumaAllocatorvEcvRS0_Ev	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN4numaI8MyVectorLi3E13NumaAllocatorvEC2Eii:18:0:@_ZN4numaIPiLi3E13NumaAllocatorvEcvRS0_Ev
nil	*global_alloc@llvm.umul.with.overflow.i64	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN8MyVectorC2Eii:11:0:@llvm.umul.with.overflow.i64
nil	*global_alloc@_Znam	[<<main-context>>, nil]	</home/kidus/NUMATyping/clang-tool/cclyzer++/input/numaed_vector.bc>:_ZN8MyVectorC2Eii:15:0:@_Znam
